Name of Restaurant,City,Country Code,Day of week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Isarn,London,GB,6,12,0,22,0
Isarn,London,GB,5,12,0,23,0
Isarn,London,GB,4,18,0,23,0
Isarn,London,GB,4,12,0,15,0
Isarn,London,GB,3,18,0,23,0
Isarn,London,GB,3,12,0,15,0
Isarn,London,GB,2,18,0,23,0
Isarn,London,GB,2,12,0,15,0
Isarn,London,GB,1,18,0,23,0
Isarn,London,GB,1,12,0,15,0
Isarn,London,GB,0,18,0,23,0
Isarn,London,GB,0,12,0,15,0
Isfahan Kabob,San Jose,US,6,11,30,20,0
Isfahan Kabob,San Jose,US,5,11,30,20,0
Isfahan Kabob,San Jose,US,4,11,30,20,0
Isfahan Kabob,San Jose,US,3,11,30,20,0
Isfahan Kabob,San Jose,US,2,11,30,20,0
Isfahan Kabob,San Jose,US,1,11,30,20,0
Ishiya Stone Grill,Melbourne,AU,6,17,30,22,0
Ishiya Stone Grill,Melbourne,AU,5,17,30,1,0
Ishiya Stone Grill,Melbourne,AU,5,12,0,15,0
Ishiya Stone Grill,Melbourne,AU,4,17,30,1,0
Ishiya Stone Grill,Melbourne,AU,4,12,0,15,0
Ishiya Stone Grill,Melbourne,AU,3,17,30,22,0
Ishiya Stone Grill,Melbourne,AU,3,12,0,15,0
Ishiya Stone Grill,Melbourne,AU,2,17,30,22,0
Ishiya Stone Grill,Melbourne,AU,2,12,0,15,0
Ishiya Stone Grill,Melbourne,AU,1,17,30,22,0
Ishiya Stone Grill,Melbourne,AU,1,12,0,15,0
Ishiya Stone Grill,Melbourne,AU,0,17,30,22,0
Ishiya Stone Grill,Melbourne,AU,0,12,0,15,0
Island Flavor ,Las Vegas,US,6,10,0,16,0
Island Flavor ,Las Vegas,US,5,10,0,21,0
Island Flavor ,Las Vegas,US,4,10,0,21,0
Island Flavor ,Las Vegas,US,3,10,0,21,0
Island Flavor ,Las Vegas,US,2,10,0,21,0
Island Flavor ,Las Vegas,US,1,10,0,21,0
Island Flavor ,Las Vegas,US,0,10,0,21,0
Island Grill,Houston,US,6,8,0,16,30
Island Grill,Houston,US,5,7,0,21,0
Island Grill,Houston,US,4,7,0,21,0
Island Grill,Houston,US,3,7,0,21,0
Island Grill,Houston,US,2,7,0,21,0
Island Grill,Houston,US,1,7,0,21,0
Island Grill,Houston,US,0,7,0,21,0
Island Grill,Houston,US,6,8,0,16,30
Island Grill,Houston,US,5,7,0,21,0
Island Grill,Houston,US,4,7,0,21,0
Island Grill,Houston,US,3,7,0,21,0
Island Grill,Houston,US,2,7,0,21,0
Island Grill,Houston,US,1,7,0,21,0
Island Grill,Houston,US,0,7,0,21,0
Isle of Voyage,Perth,AU,6,8,0,16,0
Isle of Voyage,Perth,AU,5,8,0,16,0
Isle of Voyage,Perth,AU,4,8,0,16,0
Isle of Voyage,Perth,AU,3,8,0,16,0
Isle of Voyage,Perth,AU,2,8,0,16,0
Isle of Voyage,Perth,AU,1,8,0,16,0
Isle of Voyage,Perth,AU,0,8,0,16,0
Istanbul Cafe 2,Perth,AU,6,18,0,2,0
Istanbul Cafe 2,Perth,AU,5,18,0,4,0
Istanbul Cafe 2,Perth,AU,4,18,0,4,0
Istanbul Cafe 2,Perth,AU,3,18,0,2,0
Istanbul Cafe 2,Perth,AU,2,18,0,2,0
Istanbul Cafe 2,Perth,AU,1,18,0,2,0
Istanbul Cafe 2,Perth,AU,0,18,0,2,0
Istanbul Grill,Houston,US,6,11,0,22,0
Istanbul Grill,Houston,US,5,11,0,22,0
Istanbul Grill,Houston,US,4,11,0,22,0
Istanbul Grill,Houston,US,3,11,0,22,0
Istanbul Grill,Houston,US,2,11,0,22,0
Istanbul Grill,Houston,US,1,11,0,22,0
Itadaki Zen,London,GB,5,18,0,22,0
Itadaki Zen,London,GB,4,18,0,22,0
Itadaki Zen,London,GB,3,18,0,22,0
Itadaki Zen,London,GB,2,18,0,22,0
Itadaki Zen,London,GB,1,18,0,22,0
Itadaki Zen,London,GB,0,18,0,22,0
Itadakimasu,Seattle,US,5,11,0,22,0
Itadakimasu,Seattle,US,4,11,0,22,0
Itadakimasu,Seattle,US,3,11,0,21,0
Itadakimasu,Seattle,US,2,11,0,21,0
Itadakimasu,Seattle,US,1,11,0,21,0
Itadakimasu,Seattle,US,0,11,0,21,0
Italian Express Pizzeria,Boston,US,5,11,0,22,0
Italian Express Pizzeria,Boston,US,4,11,0,22,0
Italian Express Pizzeria,Boston,US,3,11,0,22,0
Italian Express Pizzeria,Boston,US,2,11,0,22,0
Italian Express Pizzeria,Boston,US,1,11,0,22,0
Italian Express Pizzeria,Boston,US,0,11,0,22,0
Italian Family Pizza,Seattle,US,6,14,0,21,0
Italian Family Pizza,Seattle,US,5,14,0,22,0
Italian Family Pizza,Seattle,US,4,11,0,22,0
Italian Family Pizza,Seattle,US,3,11,0,21,0
Italian Family Pizza,Seattle,US,2,11,0,21,0
Italian Family Pizza,Seattle,US,1,11,0,21,0
Italian Family Pizza,Seattle,US,0,11,0,21,0
Italian Homemade Company,San Francisco,US,6,11,0,21,0
Italian Homemade Company,San Francisco,US,5,11,0,21,0
Italian Homemade Company,San Francisco,US,4,11,0,21,0
Italian Homemade Company,San Francisco,US,3,11,0,21,0
Italian Homemade Company,San Francisco,US,2,11,0,21,0
Italian Homemade Company,San Francisco,US,1,11,0,21,0
Italian Homemade Company,San Francisco,US,0,11,0,21,30
Italian Kitchen,Glasgow,GB,6,12,0,22,0
Italian Kitchen,Glasgow,GB,5,12,0,22,30
Italian Kitchen,Glasgow,GB,4,12,0,22,30
Italian Kitchen,Glasgow,GB,3,12,0,22,0
Italian Kitchen,Glasgow,GB,2,12,0,22,0
Italian Kitchen,Glasgow,GB,1,12,0,22,0
Italian Kitchen,Glasgow,GB,0,12,0,22,0
Italian Spoon,Phoenix,US,6,11,0,20,0
Italian Spoon,Phoenix,US,5,10,30,21,0
Italian Spoon,Phoenix,US,4,10,30,21,0
Italian Spoon,Phoenix,US,3,10,30,21,0
Italian Spoon,Phoenix,US,2,10,30,21,0
Italian Spoon,Phoenix,US,1,10,30,21,0
Italian Spoon,Phoenix,US,0,10,30,21,0
It's Bao Time,Seattle,US,4,11,0,13,15
It's Bao Time,Seattle,US,3,11,0,13,15
It's Bao Time,Seattle,US,2,11,0,13,15
It's Bao Time,Seattle,US,1,11,0,13,15
Itsy Bitsy,Las Vegas,US,5,16,0,0,0
Itsy Bitsy,Las Vegas,US,4,16,0,0,0
Itsy Bitsy,Las Vegas,US,3,16,0,22,0
Itsy Bitsy,Las Vegas,US,2,16,0,22,0
Itsy Bitsy,Las Vegas,US,1,16,0,22,0
Ittoku,Boston,US,6,17,0,23,0
Ittoku,Boston,US,5,17,0,23,30
Ittoku,Boston,US,4,17,0,23,30
Ittoku,Boston,US,3,17,0,23,0
Ittoku,Boston,US,2,17,0,23,0
Ittoku,Boston,US,1,17,0,23,0
Ittoku,Boston,US,0,17,0,23,0
Itto's Tapas,Seattle,US,6,9,0,14,0
Itto's Tapas,Seattle,US,5,9,0,0,0
Itto's Tapas,Seattle,US,4,16,0,0,0
Itto's Tapas,Seattle,US,3,16,0,0,0
Itto's Tapas,Seattle,US,2,16,0,0,0
Itto's Tapas,Seattle,US,1,16,0,0,0
Itto's Tapas,Seattle,US,0,16,0,0,0
Ivanhoe Cafe - Polish Yacht Club,Detroit,US,4,11,30,19,30
Ivanhoe Cafe - Polish Yacht Club,Detroit,US,3,11,0,14,30
Ivanhoe Cafe - Polish Yacht Club,Detroit,US,2,11,0,14,30
Ivanhoe Cafe - Polish Yacht Club,Detroit,US,1,11,0,14,30
Ivy & Jack,Perth,AU,6,11,30,22,0
Ivy & Jack,Perth,AU,6,6,30,10,30
Ivy & Jack,Perth,AU,5,11,30,22,0
Ivy & Jack,Perth,AU,5,6,30,10,30
Ivy & Jack,Perth,AU,4,11,30,22,0
Ivy & Jack,Perth,AU,4,6,30,10,30
Ivy & Jack,Perth,AU,3,11,30,22,0
Ivy & Jack,Perth,AU,3,6,30,10,30
Ivy & Jack,Perth,AU,2,11,30,22,0
Ivy & Jack,Perth,AU,2,6,30,10,30
Ivy & Jack,Perth,AU,1,11,30,22,0
Ivy & Jack,Perth,AU,1,6,30,10,30
Ivy & Jack,Perth,AU,0,11,30,22,0
Ivy & Jack,Perth,AU,0,6,30,10,30
Ixcateco Grill,Chicago,US,6,17,0,22,0
Ixcateco Grill,Chicago,US,6,10,0,14,30
Ixcateco Grill,Chicago,US,5,17,0,22,30
Ixcateco Grill,Chicago,US,5,10,0,14,30
Ixcateco Grill,Chicago,US,4,17,0,22,30
Ixcateco Grill,Chicago,US,3,17,0,22,0
Ixcateco Grill,Chicago,US,2,17,0,22,0
Ixcateco Grill,Chicago,US,1,17,0,22,0
Iza Ramen,San Francisco,US,6,17,0,22,0
Iza Ramen,San Francisco,US,6,11,30,14,30
Iza Ramen,San Francisco,US,5,17,0,22,0
Iza Ramen,San Francisco,US,5,11,30,14,30
Iza Ramen,San Francisco,US,4,17,0,22,0
Iza Ramen,San Francisco,US,3,17,0,22,0
Iza Ramen,San Francisco,US,2,17,0,22,0
Iza Ramen,San Francisco,US,1,17,0,22,0
Iza Ramen,San Francisco,US,0,17,0,22,0
Izakaya Chuji,Melbourne,AU,6,18,0,22,30
Izakaya Chuji,Melbourne,AU,5,18,0,23,0
Izakaya Chuji,Melbourne,AU,4,18,0,23,30
Izakaya Chuji,Melbourne,AU,3,18,0,22,30
Izakaya Chuji,Melbourne,AU,2,18,0,22,30
Izakaya Chuji,Melbourne,AU,1,18,0,22,30
Izakaya Chuji,Melbourne,AU,0,18,0,22,30
Izakaya Den,Melbourne,AU,5,17,30,0,0
Izakaya Den,Melbourne,AU,4,17,30,0,0
Izakaya Den,Melbourne,AU,4,12,0,14,30
Izakaya Den,Melbourne,AU,3,17,30,22,30
Izakaya Den,Melbourne,AU,3,12,0,14,30
Izakaya Den,Melbourne,AU,2,17,30,22,30
Izakaya Den,Melbourne,AU,2,12,0,14,30
Izakaya Den,Melbourne,AU,1,17,30,22,30
Izakaya Den,Melbourne,AU,1,12,0,14,30
Izakaya Den,Melbourne,AU,0,17,30,22,30
Izakaya Den,Melbourne,AU,0,12,0,14,30
Izakaya Go,Las Vegas,US,6,17,0,2,0
Izakaya Go,Las Vegas,US,5,17,0,3,0
Izakaya Go,Las Vegas,US,4,17,0,3,0
Izakaya Go,Las Vegas,US,3,17,0,2,0
Izakaya Go,Las Vegas,US,2,17,0,2,0
Izakaya Go,Las Vegas,US,1,17,0,2,0
Izakaya Go,Las Vegas,US,0,17,0,2,0
Izakaya,Houston,US,6,12,0,23,0
Izakaya,Houston,US,5,12,0,0,0
Izakaya,Houston,US,4,17,0,0,0
Izakaya,Houston,US,4,11,0,15,0
Izakaya,Houston,US,3,17,0,0,0
Izakaya,Houston,US,3,11,0,15,0
Izakaya,Houston,US,2,17,0,23,0
Izakaya,Houston,US,2,11,0,15,0
Izakaya,Houston,US,1,17,0,23,0
Izakaya,Houston,US,1,11,0,15,0
Izakaya,Houston,US,0,17,0,23,0
Izakaya,Houston,US,0,11,0,15,0
Izakaya KOU,San Francisco,US,6,17,30,22,0
Izakaya KOU,San Francisco,US,5,17,30,0,0
Izakaya KOU,San Francisco,US,4,17,30,0,0
Izakaya KOU,San Francisco,US,3,17,30,23,0
Izakaya KOU,San Francisco,US,2,17,30,23,0
Izakaya KOU,San Francisco,US,1,17,30,23,0
Izakaya MEW,New York,US,6,17,30,22,0
Izakaya MEW,New York,US,5,17,30,0,0
Izakaya MEW,New York,US,4,17,30,0,0
Izakaya MEW,New York,US,4,12,0,14,45
Izakaya MEW,New York,US,3,17,30,23,0
Izakaya MEW,New York,US,3,12,0,14,45
Izakaya MEW,New York,US,2,17,30,23,0
Izakaya MEW,New York,US,2,12,0,14,45
Izakaya MEW,New York,US,1,17,30,23,0
Izakaya MEW,New York,US,1,12,0,14,45
Izakaya MEW,New York,US,0,17,30,23,0
Izakaya MEW,New York,US,0,12,0,14,45
Izakaya NoMad,New York,US,6,17,0,23,0
Izakaya NoMad,New York,US,5,17,0,2,0
Izakaya NoMad,New York,US,4,17,30,2,0
Izakaya NoMad,New York,US,4,12,0,14,30
Izakaya NoMad,New York,US,3,17,30,1,0
Izakaya NoMad,New York,US,3,12,0,14,30
Izakaya NoMad,New York,US,2,17,30,1,0
Izakaya NoMad,New York,US,2,12,0,14,30
Izakaya NoMad,New York,US,1,17,30,1,0
Izakaya NoMad,New York,US,1,12,0,14,30
Izakaya NoMad,New York,US,0,17,30,1,0
Izakaya NoMad,New York,US,0,12,0,14,30
Izakaya Restaurant,San Jose,US,6,17,0,22,30
Izakaya Restaurant,San Jose,US,4,17,0,23,0
Izakaya Restaurant,San Jose,US,4,11,30,14,0
Izakaya Restaurant,San Jose,US,3,17,0,23,0
Izakaya Restaurant,San Jose,US,3,11,30,14,0
Izakaya Restaurant,San Jose,US,2,17,0,23,0
Izakaya Restaurant,San Jose,US,2,11,30,14,0
Izakaya Restaurant,San Jose,US,1,17,0,23,0
Izakaya Restaurant,San Jose,US,1,11,30,14,0
Izakaya Restaurant,San Jose,US,0,17,0,23,0
Izakaya Restaurant,San Jose,US,0,11,30,14,0
Izakaya Roku,San Francisco,US,6,17,30,22,0
Izakaya Roku,San Francisco,US,5,17,30,23,30
Izakaya Roku,San Francisco,US,4,17,30,23,30
Izakaya Roku,San Francisco,US,3,17,30,22,30
Izakaya Roku,San Francisco,US,2,17,30,22,30
Izakaya Roku,San Francisco,US,1,17,30,22,30
Izakaya Seki,Washington,US,6,17,0,22,30
Izakaya Seki,Washington,US,5,17,0,23,30
Izakaya Seki,Washington,US,4,17,0,23,30
Izakaya Seki,Washington,US,3,17,0,22,30
Izakaya Seki,Washington,US,2,17,0,22,30
Izakaya Sozai,San Francisco,US,6,17,0,22,0
Izakaya Sozai,San Francisco,US,5,17,0,23,0
Izakaya Sozai,San Francisco,US,4,17,30,23,0
Izakaya Sozai,San Francisco,US,3,17,30,22,0
Izakaya Sozai,San Francisco,US,2,17,30,22,0
Izakaya Sozai,San Francisco,US,1,17,30,22,0
Izakaya Sozai,San Francisco,US,0,17,30,22,0
izakaya sushi bar,Melbourne,AU,6,7,0,20,0
izakaya sushi bar,Melbourne,AU,5,7,0,21,0
izakaya sushi bar,Melbourne,AU,4,7,0,21,0
izakaya sushi bar,Melbourne,AU,3,7,0,21,0
izakaya sushi bar,Melbourne,AU,2,7,0,21,0
izakaya sushi bar,Melbourne,AU,1,7,0,21,0
izakaya sushi bar,Melbourne,AU,0,7,0,21,0
Izakaya Wa,Houston,US,6,17,0,21,0
Izakaya Wa,Houston,US,5,17,30,23,0
Izakaya Wa,Houston,US,5,11,30,14,0
Izakaya Wa,Houston,US,4,17,30,23,0
Izakaya Wa,Houston,US,4,11,30,14,0
Izakaya Wa,Houston,US,3,17,30,22,0
Izakaya Wa,Houston,US,3,11,30,14,0
Izakaya Wa,Houston,US,2,17,30,22,0
Izakaya Wa,Houston,US,2,11,30,14,0
Izakaya Wa,Houston,US,1,17,30,22,0
Izakaya Wa,Houston,US,1,11,30,14,0
Izzo Restaurant,San Jose,US,6,17,0,21,0
Izzo Restaurant,San Jose,US,6,11,0,15,0
Izzo Restaurant,San Jose,US,5,17,30,21,30
Izzo Restaurant,San Jose,US,5,11,0,15,0
Izzo Restaurant,San Jose,US,4,17,30,21,30
Izzo Restaurant,San Jose,US,4,11,0,15,0
Izzo Restaurant,San Jose,US,3,17,30,21,30
Izzo Restaurant,San Jose,US,3,11,0,14,30
Izzo Restaurant,San Jose,US,2,17,30,21,30
Izzo Restaurant,San Jose,US,2,11,0,14,30
Izzo Restaurant,San Jose,US,0,17,30,21,30
Izzo Restaurant,San Jose,US,0,11,0,14,30
J & J Mex-Taqueria,Washington,US,6,10,0,21,0
J & J Mex-Taqueria,Washington,US,5,10,0,22,0
J & J Mex-Taqueria,Washington,US,4,9,0,22,0
J & J Mex-Taqueria,Washington,US,3,9,0,22,0
J & J Mex-Taqueria,Washington,US,2,9,0,22,0
J & J Mex-Taqueria,Washington,US,1,9,0,22,0
J & J Mex-Taqueria,Washington,US,0,9,0,22,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,6,11,0,0,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,5,11,0,2,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,4,11,0,2,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,3,11,0,0,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,2,11,0,0,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,1,11,0,0,0
J. Black's Feel Good Kitchen & Lounge,Houston,US,0,11,0,0,0
J.J. Foley's Cafe,Boston,US,6,10,0,2,0
J.J. Foley's Cafe,Boston,US,5,10,0,2,0
J.J. Foley's Cafe,Boston,US,4,10,0,2,0
J.J. Foley's Cafe,Boston,US,3,10,0,2,0
J.J. Foley's Cafe,Boston,US,2,10,0,2,0
J.J. Foley's Cafe,Boston,US,1,10,0,2,0
J.J. Foley's Cafe,Boston,US,0,10,0,2,0
J Pace & Son,Boston,US,6,8,0,17,0
J Pace & Son,Boston,US,5,7,0,20,0
J Pace & Son,Boston,US,4,6,30,20,0
J Pace & Son,Boston,US,3,6,30,20,0
J Pace & Son,Boston,US,2,6,30,20,0
J Pace & Son,Boston,US,1,6,30,20,0
J Pace & Son,Boston,US,0,6,30,20,0
Jack And The Bean Stalk,Sydney,AU,6,8,0,16,0
Jack And The Bean Stalk,Sydney,AU,5,7,0,16,0
Jack And The Bean Stalk,Sydney,AU,4,7,0,16,0
Jack And The Bean Stalk,Sydney,AU,3,7,0,16,0
Jack And The Bean Stalk,Sydney,AU,2,7,0,16,0
Jack And The Bean Stalk,Sydney,AU,1,7,0,16,0
Jack And The Bean Stalk,Sydney,AU,0,7,0,16,0
Jack McPhee,Glasgow,GB,6,10,0,20,0
Jack McPhee,Glasgow,GB,5,10,0,20,0
Jack McPhee,Glasgow,GB,4,10,0,20,0
Jack McPhee,Glasgow,GB,3,10,0,20,0
Jack McPhee,Glasgow,GB,2,10,0,20,0
Jack McPhee,Glasgow,GB,1,10,0,20,0
Jack McPhee,Glasgow,GB,0,10,0,20,0
Jack Rabbit Slims,Denver,US,6,10,30,0,0
Jack Rabbit Slims,Denver,US,5,15,0,2,0
Jack Rabbit Slims,Denver,US,4,15,0,2,0
Jack Rabbit Slims,Denver,US,3,15,0,0,0
Jack Rabbit Slims,Denver,US,2,15,0,0,0
Jack Rabbit Slims,Denver,US,1,15,0,0,0
Jack Rabbit Slims,Denver,US,0,15,0,0,0
JackBeagles,Charlotte,US,6,9,0,2,0
JackBeagles,Charlotte,US,5,9,0,3,0
JackBeagles,Charlotte,US,4,11,30,3,0
JackBeagles,Charlotte,US,3,11,30,2,0
JackBeagles,Charlotte,US,2,11,30,2,0
JackBeagles,Charlotte,US,1,11,30,2,0
JackBeagles,Charlotte,US,0,11,30,2,0
Jack's at the Junction,London,GB,6,8,30,17,0
Jack's at the Junction,London,GB,5,7,0,17,0
Jack's at the Junction,London,GB,4,7,0,17,0
Jack's at the Junction,London,GB,3,7,0,17,0
Jack's at the Junction,London,GB,2,7,0,17,0
Jack's at the Junction,London,GB,1,7,0,17,0
Jack's at the Junction,London,GB,0,7,0,17,0
Jack's New Yorker Deli,Charlotte,US,6,7,0,19,0
Jack's New Yorker Deli,Charlotte,US,5,7,0,19,0
Jack's New Yorker Deli,Charlotte,US,4,7,0,19,0
Jack's New Yorker Deli,Charlotte,US,3,7,0,19,0
Jack's New Yorker Deli,Charlotte,US,2,7,0,19,0
Jack's New Yorker Deli,Charlotte,US,1,7,0,19,0
Jack's New Yorker Deli,Charlotte,US,0,7,0,19,0
Jack's Wife Freda,New York,US,6,8,30,22,0
Jack's Wife Freda,New York,US,5,8,30,0,0
Jack's Wife Freda,New York,US,4,8,30,0,0
Jack's Wife Freda,New York,US,3,8,30,0,0
Jack's Wife Freda,New York,US,2,8,30,0,0
Jack's Wife Freda,New York,US,1,8,30,0,0
Jack's Wife Freda,New York,US,0,8,30,0,0
Jack's Wife Freda,New York,US,6,8,30,22,0
Jack's Wife Freda,New York,US,5,8,30,0,0
Jack's Wife Freda,New York,US,4,8,30,0,0
Jack's Wife Freda,New York,US,3,8,30,0,0
Jack's Wife Freda,New York,US,2,8,30,0,0
Jack's Wife Freda,New York,US,1,8,30,0,0
Jack's Wife Freda,New York,US,0,8,30,0,0
Jackson Street BBQ,Houston,US,6,11,0,15,0
Jackson Street BBQ,Houston,US,5,11,0,19,0
Jackson Street BBQ,Houston,US,4,11,0,19,0
Jackson Street BBQ,Houston,US,3,11,0,19,0
Jackson Street BBQ,Houston,US,2,11,0,19,0
Jackson Street BBQ,Houston,US,1,11,0,19,0
Jackson Street BBQ,Houston,US,0,11,0,15,0
Jacob Wirth,Boston,US,6,11,30,21,0
Jacob Wirth,Boston,US,5,11,30,0,0
Jacob Wirth,Boston,US,4,11,30,0,0
Jacob Wirth,Boston,US,3,11,30,22,0
Jacob Wirth,Boston,US,2,11,30,21,0
Jacob Wirth,Boston,US,1,11,30,21,0
Jacob Wirth,Boston,US,0,11,30,21,0
Jacob's Pickles,New York,US,6,9,0,2,0
Jacob's Pickles,New York,US,5,9,0,4,0
Jacob's Pickles,New York,US,4,10,0,4,0
Jacob's Pickles,New York,US,3,10,0,2,0
Jacob's Pickles,New York,US,2,10,0,2,0
Jacob's Pickles,New York,US,1,10,0,2,0
Jacob's Pickles,New York,US,0,10,0,2,0
Jacoby's German Biergarten,Detroit,US,5,11,0,2,0
Jacoby's German Biergarten,Detroit,US,4,11,0,2,0
Jacoby's German Biergarten,Detroit,US,3,11,0,2,0
Jacoby's German Biergarten,Detroit,US,2,11,0,0,0
Jacoby's German Biergarten,Detroit,US,1,11,0,0,0
Jacoby's German Biergarten,Detroit,US,0,11,0,0,0
Jade Cathay,San Jose,US,6,17,0,21,30
Jade Cathay,San Jose,US,6,10,0,15,0
Jade Cathay,San Jose,US,5,17,0,21,30
Jade Cathay,San Jose,US,5,10,0,15,0
Jade Cathay,San Jose,US,4,17,0,21,30
Jade Cathay,San Jose,US,4,11,0,14,30
Jade Cathay,San Jose,US,3,17,0,21,30
Jade Cathay,San Jose,US,3,11,0,14,30
Jade Cathay,San Jose,US,2,17,0,21,30
Jade Cathay,San Jose,US,2,11,0,14,30
Jade Cathay,San Jose,US,1,17,0,21,30
Jade Cathay,San Jose,US,1,11,0,14,30
Jade Cathay,San Jose,US,0,17,0,21,30
Jade Cathay,San Jose,US,0,11,0,14,30
Jade China,San Jose,US,6,11,0,21,0
Jade China,San Jose,US,5,11,0,21,0
Jade China,San Jose,US,4,11,0,21,0
Jade China,San Jose,US,3,11,0,21,0
Jade China,San Jose,US,2,11,0,21,0
Jade China,San Jose,US,1,11,0,21,0
Jade China,San Jose,US,0,11,0,21,0
Jade Dragon,Charlotte,US,6,16,30,21,0
Jade Dragon,Charlotte,US,6,11,30,14,0
Jade Dragon,Charlotte,US,5,16,30,21,0
Jade Dragon,Charlotte,US,5,11,30,14,0
Jade Dragon,Charlotte,US,4,16,30,21,0
Jade Dragon,Charlotte,US,4,11,0,14,0
Jade Dragon,Charlotte,US,3,16,30,21,0
Jade Dragon,Charlotte,US,3,11,0,14,0
Jade Dragon,Charlotte,US,2,16,30,21,0
Jade Dragon,Charlotte,US,2,11,0,14,0
Jade Dragon,Charlotte,US,1,16,30,21,0
Jade Dragon,Charlotte,US,1,11,0,14,0
Jade Dragon,Charlotte,US,0,16,30,21,0
Jade Dragon,Charlotte,US,0,11,0,14,0
Jade Garden,Boston,US,6,11,0,2,0
Jade Garden,Boston,US,5,11,0,2,0
Jade Garden,Boston,US,4,11,0,2,0
Jade Garden,Boston,US,3,11,0,2,0
Jade Garden,Boston,US,2,11,0,2,0
Jade Garden,Boston,US,1,11,0,2,0
Jade Garden,Boston,US,0,11,0,2,0
Jade Monkey,Boston,US,6,16,0,22,0
Jade Monkey,Boston,US,5,16,0,23,30
Jade Monkey,Boston,US,4,16,0,23,30
Jade Monkey,Boston,US,3,16,0,23,0
Jade Monkey,Boston,US,2,16,0,23,0
Jade Monkey,Boston,US,1,16,0,23,0
Jade Monkey,Boston,US,0,16,0,23,0
Jaime Chinese Restaurant,Houston,US,6,11,0,21,0
Jaime Chinese Restaurant,Houston,US,5,11,0,21,30
Jaime Chinese Restaurant,Houston,US,4,11,0,21,30
Jaime Chinese Restaurant,Houston,US,3,11,0,21,0
Jaime Chinese Restaurant,Houston,US,2,11,0,21,0
Jaime Chinese Restaurant,Houston,US,1,11,0,21,0
Jaime Chinese Restaurant,Houston,US,0,11,0,21,0
Jake's of Willow Glen,San Jose,US,6,11,0,0,0
Jake's of Willow Glen,San Jose,US,5,11,0,0,0
Jake's of Willow Glen,San Jose,US,4,11,0,0,0
Jake's of Willow Glen,San Jose,US,3,11,0,0,0
Jake's of Willow Glen,San Jose,US,2,11,0,0,0
Jake's of Willow Glen,San Jose,US,1,11,0,0,0
Jake's of Willow Glen,San Jose,US,0,11,0,0,0
Jak's,London,GB,6,7,30,23,0
Jak's,London,GB,5,7,30,23,0
Jak's,London,GB,4,7,30,23,0
Jak's,London,GB,3,7,30,23,0
Jak's,London,GB,2,7,30,23,0
Jak's,London,GB,1,7,30,23,0
Jak's,London,GB,0,7,30,23,0
Jalisco Taqueria,San Jose,US,6,8,0,0,0
Jalisco Taqueria,San Jose,US,5,8,0,3,0
Jalisco Taqueria,San Jose,US,4,10,0,3,0
Jalisco Taqueria,San Jose,US,3,10,0,3,0
Jalisco Taqueria,San Jose,US,2,10,0,23,0
Jalisco Taqueria,San Jose,US,1,10,0,23,0
Jalisco Taqueria,San Jose,US,0,10,0,23,0
Jalons Restaurant,Liverpool,GB,6,17,0,0,0
Jalons Restaurant,Liverpool,GB,5,17,0,0,0
Jalons Restaurant,Liverpool,GB,4,17,0,0,0
Jalons Restaurant,Liverpool,GB,3,17,0,0,0
Jalons Restaurant,Liverpool,GB,2,17,0,0,0
Jalons Restaurant,Liverpool,GB,1,17,0,0,0
Jalons Restaurant,Liverpool,GB,0,17,0,0,0
Jamaica Jamaica Restaurant & Bakery,Detroit,US,5,9,0,22,0
Jamaica Jamaica Restaurant & Bakery,Detroit,US,4,9,0,22,0
Jamaica Jamaica Restaurant & Bakery,Detroit,US,3,9,0,21,0
Jamaica Jamaica Restaurant & Bakery,Detroit,US,2,9,0,21,0
Jamaica Jamaica Restaurant & Bakery,Detroit,US,1,9,0,21,0
Jamaica Jamaica Restaurant & Bakery,Detroit,US,0,9,0,21,0
Jamaica Patty Co.,London,GB,6,11,0,19,0
Jamaica Patty Co.,London,GB,5,9,0,0,0
Jamaica Patty Co.,London,GB,4,9,0,0,0
Jamaica Patty Co.,London,GB,3,9,0,0,0
Jamaica Patty Co.,London,GB,2,9,0,0,0
Jamaica Patty Co.,London,GB,1,9,0,0,0
Jamaica Patty Co.,London,GB,0,9,0,0,0
Jamaican Grill,Denver,US,5,11,0,21,0
Jamaican Grill,Denver,US,4,11,0,21,0
Jamaican Grill,Denver,US,3,11,0,20,0
Jamaican Grill,Denver,US,2,11,0,20,0
Jamaican Grill,Denver,US,1,11,0,20,0
Jamber,San Francisco,US,6,15,30,22,0
Jamber,San Francisco,US,5,15,30,0,0
Jamber,San Francisco,US,4,11,30,0,0
Jamber,San Francisco,US,3,11,30,0,0
Jamber,San Francisco,US,2,11,30,0,0
Jamber,San Francisco,US,1,11,30,0,0
Jamber,San Francisco,US,0,11,30,22,0
James Hook & Co,Boston,US,6,10,0,15,0
James Hook & Co,Boston,US,5,10,0,17,0
James Hook & Co,Boston,US,4,10,0,18,0
James Hook & Co,Boston,US,3,10,0,17,0
